-1,0.8178711,0.6435547,0.68652344,0.13623047,-0.6347656,-1.1201172,-0.39501953,1.9042969,-0.092285156,-4.7783203,-3.1064453,-1.8842773,0.9067383,0.35058594,0.6879883,0.09277344,-0.10595703,0.09082031,0.15673828,0.1430664,-0.09375,-0.10205078,-0.084472656,-0.115234375,-0.15673828,-0.42285156,-0.45507812,-0.4609375,-0.14208984,0.26708984,0.66796875,0.44433594,0.071777344,-0.080566406,-0.27539062,0,0,0,0,0,0,0,0,0
-1,0.41845703,0.57470703,0.7910156,0.37109375,-0.39501953,-0.6401367,0.2709961,2.5683594,-0.36132812,-4.734375,-3.7060547,-2.6279297,0.063964844,0.1665039,0.7192383,0.5541992,0.029785156,0.028808594,0.4326172,0.1821289,-0.1772461,-0.36914062,-0.32177734,-0.4013672,-0.12939453,0.10058594,-0.1977539,-0.2758789,0.0625,0.35302734,0.39697266,0.067871094,-0.33447266,-0.4584961,0,0,0,0,0,0,0,0,0,0
-1,0.8286133,0.9057617,0.8129883,0.06591797,-0.59375,-0.6152344,1.1162109,0.57714844,-2.9106445,-4.7807617,-1.8271484,-0.37304688,0.7241211,0.53759766,0.5053711,-0.064941406,0.24951172,0.047851562,-0.23095703,-0.123046875,-0.24511719,-0.24267578,0.013183594,-0.21777344,-0.03955078,-0.0146484375,-0.1274414,-0.16796875,0.18261719,0.39208984,0.22460938,-0.053222656,-0.43164062,-0.35791016,0,0,0,0,0,0,0,0,0,0
-1,0.62158203,0.6455078,0.84814453,0.56103516,-0.013183594,-0.57128906,-0.9189453,0.01953125,1.9921875,-1.2246094,-5.727051,-2.588379,-1.2636719,0.52441406,0.51953125,0.6489258,0.42236328,0.3876953,0.4038086,0.13183594,0.0703125,-0.22998047,-0.3828125,-0.3959961,-0.63916016,-0.27197266,-0.11279297,-0.24365234,-0.36572266,-0.17529297,0.19433594,0.578125,0.34765625,-0.008300781,-0.14990234,0,0,0,0,0,0,0,0,0
-1,0.6791992,0.84716797,0.81396484,0.39013672,-0.42871094,-1.1308594,-0.8574219,1.7807617,0.77685547,-4.7402344,-3.7402344,-1.6601562,0.58496094,0.06591797,0.51416016,0.29296875,0.1928711,0.3227539,0.3022461,0.27929688,-0.03466797,-0.7207031,-0.95751953,-0.7050781,-0.56689453,-0.5527344,-0.23339844,-0.14453125,0.17089844,0.65722656,0.75390625,0.44140625,0.20654297,-0.08886719,0,0,0,0,0,0,0,0,0,0
-1,0.4814453,0.57128906,0.7216797,0.8803711,0.35986328,-0.17041016,-0.15429688,1.5258789,0.8149414,-2.8325195,-5.23291,-2.8232422,-1.0473633,0.5517578,0.23779297,0.69140625,-0.075683594,-0.036621094,0.026855469,0.03125,0.04296875,-0.23632812,-0.16308594,-0.29541016,-0.33398438,0.0029296875,-0.22460938,-0.3935547,-0.22705078,0.005859375,0.23876953,0.57128906,0.21435547,-0.10986328,-0.20751953,-0.50146484,0,0,0,0,0,0,0,0
-1,0.7944336,1.0922852,1.0678711,0.38085938,-0.23632812,-0.9169922,-0.29296875,2.190918,-0.17041016,-5.7856445,-3.2075195,-2.0830078,1.0356445,0.22753906,0.81347656,0.27685547,0.053222656,0.05419922,0.13671875,0.0859375,-0.22460938,-0.51660156,-0.31347656,-0.5751953,-0.43554688,-0.2446289,-0.21386719,-0.3486328,-0.08496094,0.3100586,0.56884766,0.53271484,0.07861328,-0.16308594,-0.31591797,0,0,0,0,0,0,0,0,0
-1,0.45263672,0.4975586,0.57421875,0.5161133,-0.13769531,-0.6533203,-0.59814453,2.484375,0.9355469,-5.1586914,-4.0249023,-2.8041992,0.39892578,-0.08251953,0.52246094,0.40673828,0.21386719,0.21142578,0.018554688,0.25439453,0.19824219,-0.2163086,-0.037597656,-0.14746094,0.0625,0.20214844,-0.09765625,-0.14111328,-0.10449219,-0.043945312,0.3725586,0.25195312,-0.27001953,-0.36328125,-0.44628906,0,0,0,0,0,0,0,0,0
-1,0.17041016,0.48046875,0.5307617,0.48535156,-0.17089844,-0.7055664,-0.58447266,0.20996094,2.0263672,-0.9165039,-5.8081055,-3.1225586,-2.25,1.1289062,0.28222656,1.0253906,0.5761719,0.35546875,0.58935547,0.5175781,0.13623047,-0.14208984,-0.3828125,-0.5654297,-0.3388672,-0.19580078,-0.41015625,-0.51464844,-0.48632812,-0.20019531,0.27783203,0.53808594,0.28710938,0.16357422,0.036621094,-0.29296875,0,0,0,0,0,0,0,0
-1,0.4399414,0.5024414,0.68603516,0.50927734,-0.037109375,-0.8598633,-1.0175781,1.0742188,2.4902344,-1.9765625,-4.76709,-2.1416016,-0.4658203,0.39697266,0.1616211,0.5229492,0.1586914,0.2265625,0.37841797,0.28955078,0.095703125,-0.43945312,-0.4946289,-0.6826172,-0.53466797,-0.63623047,-0.65625,-0.45410156,-0.10498047,0.21826172,0.4663086,0.3486328,0.051757812,-0.23486328,-0.30371094,0,0,0,0,0,0,0,0,0
-1,0.72753906,0.6660156,0.93115234,0.35595703,-0.2421875,-1.1376953,-1.0546875,0.8574219,2.4453125,-1.9125977,-5.2695312,-2.390625,-1.0429688,-0.08544922,0.26464844,0.5415039,0.30810547,0.234375,0.075683594,0.2783203,0.057128906,-0.46777344,-0.4897461,-0.45410156,-0.14257812,0.12109375,-0.13574219,-0.31884766,-0.11376953,0.4350586,0.56933594,0.36523438,-0.14404297,-0.2998047,-0.5698242,0,0,0,0,0,0,0,0,0
-1,0.65966797,0.80615234,0.54052734,0.118652344,-0.48291016,-0.6826172,-0.07080078,3.177246,0.5307617,-4.8515625,-4.3481445,-2.7006836,0.12011719,0.18408203,0.78027344,0.6689453,0.34521484,0.23730469,0.484375,0.2265625,-0.25341797,-0.3486328,-0.15966797,-0.18847656,-0.1821289,-0.2553711,-0.45703125,-0.4609375,-0.17089844,0.24707031,0.67529297,0.3720703,-0.099121094,-0.49414062,-0.49414062,0,0,0,0,0,0,0,0,0
-1,0.33007812,0.6513672,0.67871094,0.6533203,0.21679688,-0.24267578,-0.22363281,1.2558594,1.1655273,-2.128418,-5.616699,-3.355957,-1.9814453,0.54589844,0.33398438,0.8144531,0.47021484,0.33398438,0.49414062,0.36035156,0.21826172,-0.00048828125,-0.04736328,-0.10253906,-0.6142578,-0.17822266,-0.3095703,-0.41308594,-0.30078125,-0.06982422,0.13964844,0.59228516,0.39697266,-0.064941406,-0.036621094,0,0,0,0,0,0,0,0,0
-1,0.85546875,0.8066406,0.8852539,0.67578125,0.12207031,-0.119628906,0.51171875,2.2802734,-0.6669922,-6.341797,-3.9731445,-2.3105469,1.0102539,0.16308594,0.79589844,0.45507812,0.0034179688,0.33154297,0.17138672,0.03955078,-0.013671875,-0.31640625,-0.38671875,-0.5102539,-0.34179688,-0.36767578,-0.4399414,-0.26367188,0.03955078,0.1796875,0.5214844,0.43701172,0.05517578,-0.1430664,-0.3383789,0,0,0,0,0,0,0,0,0
-1,0.4975586,0.5991211,0.80371094,0.3959961,-0.07324219,-0.39111328,0.3095703,1.4746094,-1.5043945,-6.4750977,-3.6279297,-1.9765625,0.5605469,0.4091797,0.8535156,0.48291016,0.41259766,0.65966797,0.31640625,0.122558594,-0.041015625,-0.3828125,-0.6376953,-0.87890625,-0.3388672,-0.1538086,-0.2788086,-0.00390625,0.19042969,0.12158203,0.3852539,0.24804688,-0.05859375,-0.14453125,0,0,0,0,0,0,0,0,0,0
-1,0.84472656,0.80322266,0.7910156,0.36669922,-0.2680664,-0.34423828,0.4482422,2.4902344,-0.76904297,-5.2421875,-3.6010742,-2.2802734,0.4140625,0.3383789,0.6220703,0.53027344,0.19091797,0.18017578,0.21044922,0.09863281,-0.044921875,-0.2319336,-0.1616211,-0.31054688,-0.3540039,-0.19628906,-0.32177734,-0.2939453,-0.0029296875,0.24414062,0.24316406,0.14453125,-0.17236328,-0.4609375,-0.35888672,0,0,0,0,0,0,0,0,0
-1,0.39501953,0.5551758,0.6928711,0.8730469,0.10839844,-0.32177734,-0.45947266,0.8354492,0.31152344,-3.1015625,-5.6308594,-2.4541016,-0.62109375,0.57470703,0.5463867,0.80810547,0.24853516,0.2397461,0.27001953,0.36572266,0.2890625,-0.16552734,-0.21289062,-0.2709961,-0.54345703,-0.23486328,-0.020507812,-0.15576172,-0.09277344,0.23242188,0.24365234,0.38916016,0.35107422,-0.14501953,-0.265625,0,0,0,0,0,0,0,0,0
-1,0.74853516,0.74560547,0.8901367,0.43847656,-0.1616211,-0.68310547,0.0087890625,1.9643555,-0.44677734,-5.017578,-3.491211,-2.1591797,0.81103516,0.17871094,0.8378906,0.39208984,0.22216797,0.26708984,0.25048828,0.32470703,-0.07128906,-0.3540039,-0.3022461,-0.50634766,-0.21386719,-0.40039062,-0.44091797,-0.26123047,-0.021972656,0.10253906,0.38085938,0.37060547,0.05810547,-0.05029297,-0.29882812,0,0,0,0,0,0,0,0,0
-1,0.6308594,0.56640625,0.6894531,0.5024414,-0.4638672,-0.734375,-0.2734375,2.4194336,0.66259766,-3.8603516,-5.1796875,-2.7788086,-0.4584961,0.18408203,0.47265625,0.76904297,0.35205078,0.40527344,0.40771484,0.32226562,0.16455078,-0.21386719,-0.19873047,-0.34716797,-0.1508789,-0.1899414,-0.3125,-0.35546875,-0.14648438,0.08251953,0.2915039,0.3466797,-0.02734375,-0.11376953,-0.24853516,0,0,0,0,0,0,0,0,0
-1,0.59375,0.7470703,0.7675781,0.47705078,-0.18798828,-0.6953125,-0.4711914,1.9379883,0.9370117,-3.479004,-5.2177734,-2.3496094,-0.6044922,0.421875,0.7475586,0.71728516,0.41015625,0.39648438,0.46972656,0.17480469,-0.19824219,-0.41015625,-0.57421875,-0.62060547,-0.40283203,-0.43164062,-0.46484375,-0.44873047,-0.32470703,0.10058594,0.5019531,0.5234375,0.20166016,0.036621094,-0.106933594,0,0,0,0,0,0,0,0,0
-1,0.70996094,0.79248047,0.8964844,0.5727539,-0.28027344,-0.6152344,0.30810547,1.6162109,-1.3232422,-5.085449,-3.296875,-1.9707031,0.6464844,0.09472656,0.6850586,0.4086914,0.21191406,0.4116211,0.125,0.013671875,-0.1381836,-0.4091797,-0.24072266,-0.3203125,-0.1772461,-0.29882812,-0.42382812,-0.26416016,-0.036132812,0.3696289,0.67089844,0.33447266,0.03857422,-0.080566406,0,0,0,0,0,0,0,0,0,0
-1,0.234375,0.6557617,0.78808594,0.5,-0.18408203,-0.8886719,-0.83251953,0.4326172,1.5908203,-1.4697266,-5.1347656,-2.8886719,-2.0141602,0.83984375,0.44873047,0.75683594,0.25976562,0.20605469,0.35791016,0.14404297,0.11669922,-0.060546875,-0.021972656,0.1665039,-0.017089844,0.2475586,0.12011719,-0.1459961,-0.39208984,-0.28320312,0.08300781,0.38720703,0.100097656,-0.15576172,-0.078125,-0.36035156,0,0,0,0,0,0,0,0
-1,0.5053711,0.7026367,0.7128906,0.515625,0.09472656,-0.8925781,-0.4765625,1.9277344,1.6757812,-2.4658203,-4.616699,-2.3989258,-1.065918,0.4013672,0.1694336,0.6513672,0.071777344,-0.063964844,0.0053710938,0.060058594,-0.10498047,-0.4272461,-0.33496094,-0.47998047,-0.37597656,-0.34375,-0.40771484,-0.5,-0.103515625,0.51708984,0.56640625,0.32910156,0.10839844,-0.0009765625,-0.2626953,0,0,0,0,0,0,0,0,0
-1,0.7397461,0.7519531,0.69921875,0.2734375,-0.6357422,-0.72216797,0.064941406,3.1030273,0.15283203,-4.5844727,-3.9819336,-3.166504,-0.0234375,0.15625,0.7583008,0.79833984,0.24267578,0.13232422,0.08251953,0.012207031,-0.34814453,-0.6665039,-0.15576172,-0.25927734,0.001953125,0.11425781,-0.092285156,-0.3413086,-0.12548828,0.4169922,0.5732422,0.4326172,-0.02734375,-0.2836914,-0.5307617,0,0,0,0,0,0,0,0,0
-1,0.7792969,0.7397461,0.7783203,0.37548828,-0.22558594,-0.24707031,1.1293945,1.9980469,-1.6484375,-5.831543,-3.5581055,-2.3100586,0.34960938,0.28759766,0.7470703,0.35546875,-0.09814453,0.17675781,0.1616211,0.19238281,0.060546875,0.043945312,0.2915039,-0.084472656,-0.068847656,-0.020507812,-0.39941406,-0.5473633,-0.17529297,0.25146484,0.4814453,0.32226562,-0.08496094,-0.30517578,-0.35839844,0,0,0,0,0,0,0,0,0
-1,0.7294922,0.96240234,0.62841797,-0.009277344,-0.7685547,-0.93847656,0.16796875,2.5195312,-0.7915039,-5.3964844,-3.5180664,-2.635254,0.5317383,0.12548828,0.77685547,0.49365234,0.21875,0.07373047,0.08544922,0.063964844,-0.032714844,-0.24560547,0.11425781,-0.044433594,0.019042969,-0.009277344,-0.34960938,-0.44482422,-0.1977539,0.26464844,0.3955078,0.20019531,-0.06933594,-0.14550781,-0.24804688,0,0,0,0,0,0,0,0,0
-1,0.54345703,0.7363281,0.7788086,0.31103516,-0.4873047,-0.8339844,-0.59375,1.4667969,0.78515625,-2.6420898,-4.465332,-2.3706055,-1.1225586,0.5048828,0.21923828,0.33642578,0.12597656,0.03515625,-0.14013672,0.068847656,0.15283203,-0.12988281,-0.029296875,0.1928711,-0.20410156,0.12548828,0.19091797,-0.18164062,-0.3100586,0.1977539,0.61816406,0.57128906,0.20214844,0.033691406,-0.20507812,0,0,0,0,0,0,0,0,0
-1,0.66064453,0.8154297,0.9536133,0.4033203,-0.35107422,-0.06201172,1.8442383,0.13720703,-3.2822266,-5.220703,-2.8452148,-0.51416016,0.4008789,0.42919922,0.6044922,0.16699219,0.0009765625,-0.11230469,-0.08105469,0.032714844,-0.20703125,-0.29296875,-0.080078125,-0.3798828,-0.033691406,0.040039062,-0.1796875,-0.068847656,0.23730469,0.49414062,0.75,0.37597656,-0.106933594,-0.12646484,-0.43847656,0,0,0,0,0,0,0,0,0
-1,0.98876953,1.1806641,0.78564453,-0.052734375,-0.82421875,-1.2172852,-0.7626953,1.7783203,-0.13330078,-4.755371,-3.4785156,-1.847168,0.32958984,0.14160156,0.6303711,0.625,0.24023438,0.48388672,0.4140625,0.2705078,0.061035156,-0.43115234,-0.53564453,-0.55615234,-0.24902344,-0.46875,-0.5830078,-0.4350586,-0.11621094,0.3461914,0.6333008,0.4477539,0.14257812,-0.084472656,-0.16845703,0,0,0,0,0,0,0,0,0
-1,0.021972656,0.37548828,0.6010742,0.23242188,-0.19189453,-0.49658203,-0.49609375,0.5864258,1.8793945,-1.1635742,-3.7646484,-3.947754,-2.543457,-0.1508789,0.3017578,0.6123047,0.64453125,0.19921875,0.10888672,0.20996094,0.1772461,0.053710938,-0.0146484375,0.30322266,0.3857422,0.2861328,0.6152344,0.19726562,-0.13427734,-0.14404297,0.15527344,0.41259766,0.3310547,-0.11669922,-0.14013672,-0.1381836,0,0,0,0,0,0,0,0
-1,0.4638672,0.99658203,0.60791016,0.016113281,-0.55371094,-0.7861328,0.56884766,2.3671875,-0.9638672,-4.3623047,-3.1982422,-2.052246,0.3930664,0.103515625,0.63427734,0.43164062,0.28710938,0.3076172,0.15625,0.05078125,-0.1694336,-0.56884766,-0.3251953,-0.42041016,-0.40283203,-0.13183594,-0.45458984,-0.5942383,-0.30517578,0.24951172,0.6152344,0.54541016,0.30859375,-0.020996094,-0.16894531,0,0,0,0,0,0,0,0,0
-1,0.47705078,0.38720703,0.64404297,0.359375,-0.40576172,-0.7739258,-0.6645508,1.6982422,1.3925781,-2.6513672,-5.3085938,-2.9072266,-1.5185547,0.2529297,0.3334961,0.7519531,0.5029297,0.5283203,0.6694336,0.4790039,0.29589844,-0.2685547,-0.16113281,-0.3334961,-0.41845703,-0.1459961,-0.22314453,-0.3774414,-0.38476562,0.07373047,0.31298828,0.10449219,-0.017089844,-0.107910156,-0.15185547,0,0,0,0,0,0,0,0,0
-1,0.6665039,0.5361328,0.6376953,0.10644531,-0.8417969,-1.0351562,-0.4790039,2.5317383,-0.0107421875,-4.373535,-3.7578125,-2.6484375,0.69677734,0.34375,0.9980469,0.66308594,0.3125,0.2163086,0.047851562,-0.123535156,-0.4580078,-1.0117188,-0.70458984,-0.4736328,-0.4033203,0.0029296875,0.106933594,-0.24414062,-0.22021484,0.4194336,0.69677734,0.53564453,0.23291016,0.05419922,-0.32080078,0,0,0,0,0,0,0,0,0
1,-0.41552734,-0.63623047,-0.5859375,-0.3720703,-0.104003906,0.6484375,1.1176758,-0.05419922,-1.4238281,1.4814453,3.694336,1.2539062,0.96533203,-0.421875,-0.2788086,-0.2397461,-0.4790039,-0.051757812,-0.28027344,0.16601562,-0.05810547,-0.1928711,-0.014160156,0.3251953,0.17919922,-0.017578125,-0.0546875,0.0234375,0.076171875,-0.13085938,-0.28857422,-0.17089844,-0.053710938,0.18115234,0.5258789,0,0,0,0,0,0,0,0,0
1,-0.85058594,-0.5605469,-0.46875,-0.091308594,0.17333984,0.28466797,0.063964844,-0.7446289,1.3544922,3.6860352,1.3686523,1.1000977,-0.1899414,-0.1171875,0.1796875,-0.13769531,0.26660156,0.06591797,0.068847656,-0.17382812,-0.3779297,-0.5708008,-0.49023438,-0.5214844,-0.4868164,-0.29003906,-0.18701172,-0.088378906,-0.118652344,-0.36621094,-0.12109375,0.43847656,0.6088867,0.7788086,0.80566406,0,0,0,0,0,0,0,0,0
1,-0.47216797,-0.64990234,-0.37304688,-0.1665039,0.044921875,0.091796875,-0.53271484,-0.71875,2.1982422,4.0751953,1.7924805,1.0307617,-0.28857422,-0.29052734,-0.27734375,-0.3984375,-0.024414062,-0.22460938,-0.13867188,-0.21191406,-0.1796875,-0.42773438,-0.015625,-0.17138672,-0.20019531,-0.09814453,-0.0053710938,0.087402344,-0.049804688,-0.29638672,-0.23242188,0.083984375,0.2915039,0.42138672,0,0,0,0,0,0,0,0,0,0
1,-0.35009766,-0.34472656,-0.29248047,-0.07324219,0.36816406,0.25927734,-0.7919922,-0.8022461,2.5864258,3.6308594,1.7661133,1.2246094,-0.06640625,0.11425781,-0.17919922,-0.091308594,0.19482422,-0.40673828,-0.24951172,-0.32617188,-0.35839844,-0.4086914,-0.4013672,-0.19824219,-0.33642578,-0.47509766,-0.09667969,0.0068359375,-0.029296875,0.015136719,0.1640625,0.47753906,0.6220703,0.59814453,0,0,0,0,0,0,0,0,0,0
1,-0.2758789,-0.48535156,-0.5625,-0.31689453,-0.033203125,0.2524414,0.7080078,-0.27294922,-1.6357422,0.64746094,3.543457,1.621582,1.2041016,0.00390625,0.03857422,0.036132812,-0.19580078,0.032714844,-0.16796875,0.036132812,-0.11621094,-0.27441406,-0.25097656,-0.08691406,-0.08544922,0.010253906,-0.083496094,0.012207031,0.099121094,-0.08251953,-0.21386719,0.06591797,0.2602539,0.39453125,0,0,0,0,0,0,0,0,0,0
1,-0.24365234,-0.29296875,-0.33007812,-0.3461914,0.1508789,0.5600586,-0.09765625,-1.2026367,0.71728516,3.53125,1.4414062,0.84765625,-0.32910156,-0.24267578,-0.03857422,-0.3881836,0.099121094,0.2553711,0.1743164,0.1459961,-0.3461914,-0.4091797,-0.23779297,-0.19970703,-0.13427734,-0.1328125,0.03955078,0.08935547,-0.009765625,-0.13378906,-0.10595703,0.17529297,0.38232422,0.64697266,0,0,0,0,0,0,0,0,0,0
1,-0.19238281,-0.43603516,-0.46728516,-0.3017578,0.36621094,0.88623047,-0.0014648438,-1.9799805,0.010253906,3.421875,1.6181641,0.94433594,0.34326172,-0.022949219,0.099121094,-0.18066406,0.03466797,0.2705078,-0.029785156,0.019042969,-0.38085938,-0.033691406,0.05419922,0.024902344,-0.017089844,-0.092285156,0.1303711,0.0546875,-0.18408203,-0.11669922,-0.08691406,0.18652344,0.3647461,0.58496094,0,0,0,0,0,0,0,0,0,0
1,-0.32617188,-0.40234375,-0.46875,-0.1743164,0.22070312,0.25341797,-0.58691406,-1.1572266,1.1044922,3.2055664,1.5820312,0.8413086,-0.2866211,-0.12988281,-0.019042969,-0.15527344,0.19042969,-0.1586914,0.122558594,-0.08984375,-0.4038086,-0.5136719,-0.35351562,-0.46777344,-0.52490234,-0.3774414,-0.13916016,0.008300781,-0.06347656,-0.22021484,-0.05810547,0.1821289,0.47558594,0.7861328,0,0,0,0,0,0,0,0,0,0
1,-0.35839844,-0.4091797,-0.50097656,-0.5444336,0.0126953125,0.16015625,0.6201172,-0.2548828,-1.9311523,0.93408203,3.9736328,1.5712891,0.9555664,-0.15234375,-0.22998047,-0.13330078,-0.45898438,-0.10253906,-0.14111328,0.021484375,0.029296875,-0.0703125,-0.24902344,0.040039062,0.0029296875,0.19189453,-0.016113281,-0.119628906,0.040039062,-0.005859375,-0.32226562,-0.16064453,0.2319336,0.5366211,0.71191406,0,0,0,0,0,0,0,0,0
1,-0.22949219,-0.3876953,-0.40234375,-0.0546875,0.5151367,0.5698242,-1.9956055,-0.40966797,4.421875,2.4003906,1.284668,0.32470703,-0.30859375,-0.17871094,-0.41064453,0.099609375,0.26660156,0.19189453,0.07861328,0.08203125,-0.00390625,-0.07861328,-0.083496094,-0.12695312,-0.3173828,-0.42041016,-0.24609375,-0.171875,-0.30371094,-0.2915039,-0.03955078,0.29492188,0.56933594,0.8178711,0,0,0,0,0,0,0,0,0,0
1,-0.27539062,-0.47509766,-0.5966797,-0.42333984,-0.037597656,0.20507812,-0.14208984,-1.5136719,0.31933594,3.9414062,1.7133789,0.82421875,-0.0034179688,-0.104003906,0.057128906,-0.40966797,0.10058594,0.017578125,0.22998047,0.07519531,-0.3491211,0.04345703,0.030273438,-0.023925781,-0.08251953,-0.1430664,0.11328125,0.075683594,-0.0146484375,-0.099609375,-0.15332031,0.03466797,0.31640625,0.41845703,0,0,0,0,0,0,0,0,0,0
1,-0.4584961,-0.47070312,-0.38134766,-0.100097656,-0.020019531,0.21728516,0.52685547,-0.7524414,-1.6313477,1.2529297,3.5717773,1.5913086,1.2646484,-0.17382812,0.15527344,0.09277344,-0.06640625,0.14404297,-0.20410156,-0.083496094,-0.40673828,-0.54785156,-0.33691406,-0.29589844,-0.103027344,0.012207031,-0.08154297,0.051757812,0.068359375,-0.040527344,-0.18896484,0.12109375,0.15478516,0.45214844,0.8286133,0,0,0,0,0,0,0,0,0
1,-0.35791016,-0.4975586,-0.49658203,-0.6176758,-0.12402344,0.49804688,0.7475586,-1.1728516,-1.2651367,2.3686523,2.9516602,1.1933594,0.7319336,-0.23095703,0.2133789,-0.099121094,0.2084961,0.1821289,-0.026855469,0.013671875,-0.27441406,-0.63378906,-0.5151367,-0.38476562,-0.07324219,-0.0625,-0.16015625,-0.018066406,0.08691406,-0.08203125,-0.06689453,0.36376953,0.58740234,0.62158203,0,0,0,0,0,0,0,0,0,0
